topic,cntry,year,attitude,dweight
trstlgl,SE,2006,0,32
trstlgl,SE,2006,1,28
trstlgl,SE,2006,2,71
trstlgl,SE,2006,3,127
trstlgl,SE,2006,4,157
trstlgl,SE,2006,5,289
trstlgl,SE,2006,6,267
trstlgl,SE,2006,7,372
trstlgl,SE,2006,8,340
trstlgl,SE,2006,9,129
trstlgl,SE,2006,10,59
trstlgl,SE,2006,NA,56
trstlgl,SE,2008,0,27
trstlgl,SE,2008,1,25
trstlgl,SE,2008,2,59
trstlgl,SE,2008,3,103
trstlgl,SE,2008,4,157
trstlgl,SE,2008,5,287
trstlgl,SE,2008,6,278
trstlgl,SE,2008,7,353
trstlgl,SE,2008,8,346
trstlgl,SE,2008,9,131
trstlgl,SE,2008,10,39
trstlgl,SE,2008,NA,25
trstlgl,SE,2010,0,13
trstlgl,SE,2010,1,18
trstlgl,SE,2010,2,39
trstlgl,SE,2010,3,55
trstlgl,SE,2010,4,103
trstlgl,SE,2010,5,187
trstlgl,SE,2010,6,181
trstlgl,SE,2010,7,330
trstlgl,SE,2010,8,328
trstlgl,SE,2010,9,163
trstlgl,SE,2010,10,44
trstlgl,SE,2010,NA,36
trstlgl,SE,2012,0,29
trstlgl,SE,2012,1,18
trstlgl,SE,2012,2,54
trstlgl,SE,2012,3,106
trstlgl,SE,2012,4,144
trstlgl,SE,2012,5,262
trstlgl,SE,2012,6,217
trstlgl,SE,2012,7,371
trstlgl,SE,2012,8,385
trstlgl,SE,2012,9,151
trstlgl,SE,2012,10,62
trstlgl,SE,2012,NA,48
trstlgl,SE,2014,0,27
trstlgl,SE,2014,1,29
trstlgl,SE,2014,2,42
trstlgl,SE,2014,3,79
trstlgl,SE,2014,4,116
trstlgl,SE,2014,5,258
trstlgl,SE,2014,6,229
trstlgl,SE,2014,7,358
trstlgl,SE,2014,8,384
trstlgl,SE,2014,9,169
trstlgl,SE,2014,10,61
trstlgl,SE,2014,NA,39
trstlgl,SE,2016,0,33.99802827835082
trstlgl,SE,2016,1,31.004773497581482
trstlgl,SE,2016,2,43.99847227334976
trstlgl,SE,2016,3,86.00329566001889
trstlgl,SE,2016,4,116.99630165100098
trstlgl,SE,2016,5,183.97320222854611
trstlgl,SE,2016,6,196.01567816734314
trstlgl,SE,2016,7,337.00696671009064
trstlgl,SE,2016,8,311.00392323732376
trstlgl,SE,2016,9,128.00069922208786
trstlgl,SE,2016,10,50.99335128068924
trstlgl,SE,2016,NA,32.00530916452408
trstlgl,SE,2018,0,21
trstlgl,SE,2018,1,21
trstlgl,SE,2018,2,40
trstlgl,SE,2018,3,87
trstlgl,SE,2018,4,101
trstlgl,SE,2018,5,158
trstlgl,SE,2018,6,181
trstlgl,SE,2018,7,329
trstlgl,SE,2018,8,342
trstlgl,SE,2018,9,169
trstlgl,SE,2018,10,66
trstlgl,SE,2018,NA,24
trstlgl,SI,2002,0,163
trstlgl,SI,2002,1,82
trstlgl,SI,2002,2,145
trstlgl,SI,2002,3,196
trstlgl,SI,2002,4,155
trstlgl,SI,2002,5,265
trstlgl,SI,2002,6,117
trstlgl,SI,2002,7,147
trstlgl,SI,2002,8,112
trstlgl,SI,2002,9,43
trstlgl,SI,2002,10,31
trstlgl,SI,2002,NA,63
trstlgl,SI,2004,0,151
trstlgl,SI,2004,1,104
trstlgl,SI,2004,2,189
trstlgl,SI,2004,3,219
trstlgl,SI,2004,4,130
trstlgl,SI,2004,5,259
trstlgl,SI,2004,6,100
trstlgl,SI,2004,7,106
trstlgl,SI,2004,8,76
trstlgl,SI,2004,9,28
trstlgl,SI,2004,10,14
trstlgl,SI,2004,NA,66
trstlgl,SI,2006,0,127
trstlgl,SI,2006,1,93
trstlgl,SI,2006,2,147
trstlgl,SI,2006,3,215
trstlgl,SI,2006,4,171
trstlgl,SI,2006,5,260
trstlgl,SI,2006,6,111
trstlgl,SI,2006,7,111
trstlgl,SI,2006,8,111
trstlgl,SI,2006,9,29
trstlgl,SI,2006,10,21
trstlgl,SI,2006,NA,80
trstlgl,SI,2008,0,82
trstlgl,SI,2008,1,96
trstlgl,SI,2008,2,140
trstlgl,SI,2008,3,162
trstlgl,SI,2008,4,147
trstlgl,SI,2008,5,251
trstlgl,SI,2008,6,120
trstlgl,SI,2008,7,128
trstlgl,SI,2008,8,74
trstlgl,SI,2008,9,20
trstlgl,SI,2008,10,20
trstlgl,SI,2008,NA,46
trstlgl,SI,2010,0,259
trstlgl,SI,2010,1,160
trstlgl,SI,2010,2,181
trstlgl,SI,2010,3,211
trstlgl,SI,2010,4,134
trstlgl,SI,2010,5,195
trstlgl,SI,2010,6,76
trstlgl,SI,2010,7,69
trstlgl,SI,2010,8,36
trstlgl,SI,2010,9,19
trstlgl,SI,2010,10,10
trstlgl,SI,2010,NA,53
trstlgl,SI,2012,0,245
trstlgl,SI,2012,1,86
trstlgl,SI,2012,2,160
trstlgl,SI,2012,3,192
trstlgl,SI,2012,4,133
trstlgl,SI,2012,5,183
trstlgl,SI,2012,6,80
trstlgl,SI,2012,7,76
trstlgl,SI,2012,8,43
trstlgl,SI,2012,9,16
trstlgl,SI,2012,10,7
trstlgl,SI,2012,NA,36
trstlgl,SI,2014,0,255
trstlgl,SI,2014,1,104
trstlgl,SI,2014,2,168
trstlgl,SI,2014,3,169
trstlgl,SI,2014,4,124
trstlgl,SI,2014,5,134
trstlgl,SI,2014,6,59
trstlgl,SI,2014,7,82
trstlgl,SI,2014,8,52
trstlgl,SI,2014,9,10
trstlgl,SI,2014,10,11
trstlgl,SI,2014,NA,56
trstlgl,SI,2016,0,172
trstlgl,SI,2016,1,104
trstlgl,SI,2016,2,180
trstlgl,SI,2016,3,198
trstlgl,SI,2016,4,143
trstlgl,SI,2016,5,187
trstlgl,SI,2016,6,102
trstlgl,SI,2016,7,101
trstlgl,SI,2016,8,51
trstlgl,SI,2016,9,30
trstlgl,SI,2016,10,7
trstlgl,SI,2016,NA,32
trstlgl,SI,2018,0,161
trstlgl,SI,2018,1,88
trstlgl,SI,2018,2,138
trstlgl,SI,2018,3,191
trstlgl,SI,2018,4,156
trstlgl,SI,2018,5,214
trstlgl,SI,2018,6,117
trstlgl,SI,2018,7,110
trstlgl,SI,2018,8,70
trstlgl,SI,2018,9,27
trstlgl,SI,2018,10,14
trstlgl,SI,2018,NA,32
trstlgl,SK,2002,0,0
trstlgl,SK,2002,1,0
trstlgl,SK,2002,2,0
trstlgl,SK,2002,3,0
trstlgl,SK,2002,4,0
trstlgl,SK,2002,5,0
trstlgl,SK,2002,6,0
trstlgl,SK,2002,7,0
trstlgl,SK,2002,8,0
trstlgl,SK,2002,9,0
trstlgl,SK,2002,10,0
trstlgl,SK,2002,NA,0
trstlgl,SK,2004,0,178
trstlgl,SK,2004,1,137
trstlgl,SK,2004,2,192
trstlgl,SK,2004,3,218
trstlgl,SK,2004,4,164
trstlgl,SK,2004,5,271
trstlgl,SK,2004,6,98
trstlgl,SK,2004,7,80
trstlgl,SK,2004,8,55
trstlgl,SK,2004,9,20
trstlgl,SK,2004,10,17
trstlgl,SK,2004,NA,82
trstlgl,SK,2006,0,97
trstlgl,SK,2006,1,122
trstlgl,SK,2006,2,178
trstlgl,SK,2006,3,283
trstlgl,SK,2006,4,242
trstlgl,SK,2006,5,343
trstlgl,SK,2006,6,151
trstlgl,SK,2006,7,158
trstlgl,SK,2006,8,80
trstlgl,SK,2006,9,32
trstlgl,SK,2006,10,29
trstlgl,SK,2006,NA,51
trstlgl,SK,2008,0,131.4707150402518
trstlgl,SK,2008,1,120.54580987244053
trstlgl,SK,2008,2,172.96150384982056
trstlgl,SK,2008,3,253.38606334644513
trstlgl,SK,2008,4,215.41811560832883
trstlgl,SK,2008,5,379.2043014432245
trstlgl,SK,2008,6,122.65951451531201
trstlgl,SK,2008,7,155.09377929444048
trstlgl,SK,2008,8,122.51705376514765
trstlgl,SK,2008,9,54.86984934455692
trstlgl,SK,2008,10,23.66266224901689
trstlgl,SK,2008,NA,58.21063167101684
trstlgl,SK,2010,0,188.21172434369308
trstlgl,SK,2010,1,160.12758347868373
trstlgl,SK,2010,2,232.53669745483268
trstlgl,SK,2010,3,276.3959322061001
trstlgl,SK,2010,4,223.79563178340067
trstlgl,SK,2010,5,386.04401908426865
trstlgl,SK,2010,6,129.45690043161795
trstlgl,SK,2010,7,81.92574038444285
trstlgl,SK,2010,8,66.61638485805707
trstlgl,SK,2010,9,28.963645590459578
trstlgl,SK,2010,10,23.58468283794566
trstlgl,SK,2010,NA,58.341057546497176
trstlgl,SK,2012,0,212.79634355381347
trstlgl,SK,2012,1,281.545072437343
trstlgl,SK,2012,2,243.12866583136457
trstlgl,SK,2012,3,290.4376401757582
trstlgl,SK,2012,4,263.4576371949751
trstlgl,SK,2012,5,254.8403049622356
trstlgl,SK,2012,6,106.90728251958356
trstlgl,SK,2012,7,82.73109974373303
trstlgl,SK,2012,8,57.822208997977306
trstlgl,SK,2012,9,17.85506748204717
trstlgl,SK,2012,10,13.550020779736233
trstlgl,SK,2012,NA,21.928656321432705
trstlgl,SK,2014,0,0
trstlgl,SK,2014,1,0
trstlgl,SK,2014,2,0
trstlgl,SK,2014,3,0
trstlgl,SK,2014,4,0
trstlgl,SK,2014,5,0
trstlgl,SK,2014,6,0
trstlgl,SK,2014,7,0
trstlgl,SK,2014,8,0
trstlgl,SK,2014,9,0
trstlgl,SK,2014,10,0
trstlgl,SK,2014,NA,0
trstlgl,SK,2016,0,0
trstlgl,SK,2016,1,0
trstlgl,SK,2016,2,0
trstlgl,SK,2016,3,0
trstlgl,SK,2016,4,0
trstlgl,SK,2016,5,0
trstlgl,SK,2016,6,0
trstlgl,SK,2016,7,0
trstlgl,SK,2016,8,0
trstlgl,SK,2016,9,0
trstlgl,SK,2016,10,0
trstlgl,SK,2016,NA,0
trstlgl,SK,2018,0,135.18468368382585
trstlgl,SK,2018,1,105.29962076502544
trstlgl,SK,2018,2,116.10242001124985
trstlgl,SK,2018,3,111.51455250345451
trstlgl,SK,2018,4,94.54112361316064
trstlgl,SK,2018,5,162.73887912217688
trstlgl,SK,2018,6,90.6937147359125
trstlgl,SK,2018,7,77.55657654254135
trstlgl,SK,2018,8,98.72187091475156
trstlgl,SK,2018,9,35.101146775992135
trstlgl,SK,2018,10,40.92951913793929
trstlgl,SK,2018,NA,14.66010038663788
trstlgl,TR,2002,0,0
trstlgl,TR,2002,1,0
trstlgl,TR,2002,2,0
trstlgl,TR,2002,3,0
trstlgl,TR,2002,4,0
trstlgl,TR,2002,5,0
trstlgl,TR,2002,6,0
trstlgl,TR,2002,7,0
trstlgl,TR,2002,8,0
trstlgl,TR,2002,9,0
trstlgl,TR,2002,10,0
trstlgl,TR,2002,NA,0
trstlgl,TR,2004,0,177.1329
trstlgl,TR,2004,1,83.5724
trstlgl,TR,2004,2,67.9233
trstlgl,TR,2004,3,64.2602
trstlgl,TR,2004,4,75.5809
trstlgl,TR,2004,5,227.74190000000002
trstlgl,TR,2004,6,93.56060000000001
trstlgl,TR,2004,7,130.1853
trstlgl,TR,2004,8,182.4604
trstlgl,TR,2004,9,140.1747
trstlgl,TR,2004,10,509.7559
trstlgl,TR,2004,NA,103.5493
trstlgl,TR,2006,0,0
trstlgl,TR,2006,1,0
trstlgl,TR,2006,2,0
trstlgl,TR,2006,3,0
trstlgl,TR,2006,4,0
trstlgl,TR,2006,5,0
trstlgl,TR,2006,6,0
trstlgl,TR,2006,7,0
trstlgl,TR,2006,8,0
trstlgl,TR,2006,9,0
trstlgl,TR,2006,10,0
trstlgl,TR,2006,NA,0
trstlgl,TR,2008,0,229.56678082191755
trstlgl,TR,2008,1,101.18835616438344
trstlgl,TR,2008,2,78.12842465753414
trstlgl,TR,2008,3,102.56506849315052
trstlgl,TR,2008,4,103.5976027397259
trstlgl,TR,2008,5,338.67123287671194
trstlgl,TR,2008,6,163.3544520547943
trstlgl,TR,2008,7,194.8047945205477
trstlgl,TR,2008,8,249.87328767123256
trstlgl,TR,2008,9,209.2602739726025
trstlgl,TR,2008,10,592.3304794520541
trstlgl,TR,2008,NA,52.659246575342394
trstlgl,TR,2010,0,0
trstlgl,TR,2010,1,0
trstlgl,TR,2010,2,0
trstlgl,TR,2010,3,0
trstlgl,TR,2010,4,0
trstlgl,TR,2010,5,0
trstlgl,TR,2010,6,0
trstlgl,TR,2010,7,0
trstlgl,TR,2010,8,0
trstlgl,TR,2010,9,0
trstlgl,TR,2010,10,0
trstlgl,TR,2010,NA,0
trstlgl,TR,2012,0,0
trstlgl,TR,2012,1,0
trstlgl,TR,2012,2,0
trstlgl,TR,2012,3,0
trstlgl,TR,2012,4,0
trstlgl,TR,2012,5,0
trstlgl,TR,2012,6,0
trstlgl,TR,2012,7,0
trstlgl,TR,2012,8,0
trstlgl,TR,2012,9,0
trstlgl,TR,2012,10,0
trstlgl,TR,2012,NA,0
trstlgl,TR,2014,0,0
trstlgl,TR,2014,1,0
trstlgl,TR,2014,2,0
trstlgl,TR,2014,3,0
trstlgl,TR,2014,4,0
trstlgl,TR,2014,5,0
trstlgl,TR,2014,6,0
trstlgl,TR,2014,7,0
trstlgl,TR,2014,8,0
trstlgl,TR,2014,9,0
trstlgl,TR,2014,10,0
trstlgl,TR,2014,NA,0
trstlgl,TR,2016,0,0
trstlgl,TR,2016,1,0
trstlgl,TR,2016,2,0
trstlgl,TR,2016,3,0
trstlgl,TR,2016,4,0
trstlgl,TR,2016,5,0
trstlgl,TR,2016,6,0
trstlgl,TR,2016,7,0
trstlgl,TR,2016,8,0
trstlgl,TR,2016,9,0
trstlgl,TR,2016,10,0
trstlgl,TR,2016,NA,0
trstlgl,TR,2018,0,0
trstlgl,TR,2018,1,0
trstlgl,TR,2018,2,0
trstlgl,TR,2018,3,0
trstlgl,TR,2018,4,0
trstlgl,TR,2018,5,0
trstlgl,TR,2018,6,0
trstlgl,TR,2018,7,0
trstlgl,TR,2018,8,0
trstlgl,TR,2018,9,0
trstlgl,TR,2018,10,0
trstlgl,TR,2018,NA,0
trstlgl,UA,2002,0,0
trstlgl,UA,2002,1,0
trstlgl,UA,2002,2,0
trstlgl,UA,2002,3,0
trstlgl,UA,2002,4,0
trstlgl,UA,2002,5,0
trstlgl,UA,2002,6,0
trstlgl,UA,2002,7,0
trstlgl,UA,2002,8,0
trstlgl,UA,2002,9,0
trstlgl,UA,2002,10,0
trstlgl,UA,2002,NA,0
trstlgl,UA,2004,0,272.0776
trstlgl,UA,2004,1,155.7878
trstlgl,UA,2004,2,194.4352
trstlgl,UA,2004,3,255.1319
trstlgl,UA,2004,4,164.4573
trstlgl,UA,2004,5,357.1473
trstlgl,UA,2004,6,122.4283
trstlgl,UA,2004,7,104.1756
trstlgl,UA,2004,8,76.6366
trstlgl,UA,2004,9,49.0409
trstlgl,UA,2004,10,94.5306
trstlgl,UA,2004,NA,185.1515
trstlgl,UA,2006,0,581.1048
trstlgl,UA,2006,1,241.3903
trstlgl,UA,2006,2,247.9348
trstlgl,UA,2006,3,209.1491
trstlgl,UA,2006,4,142.4408
trstlgl,UA,2006,5,255.1576
trstlgl,UA,2006,6,61.5589
trstlgl,UA,2006,7,45.1845
trstlgl,UA,2006,8,35.2441
trstlgl,UA,2006,9,18.776
trstlgl,UA,2006,10,21.4039
trstlgl,UA,2006,NA,142.5357
trstlgl,UA,2008,0,715.1883
trstlgl,UA,2008,1,239.7613
trstlgl,UA,2008,2,215.5511
trstlgl,UA,2008,3,151.5834
trstlgl,UA,2008,4,127.1012
trstlgl,UA,2008,5,188.1115
trstlgl,UA,2008,6,22.6673
trstlgl,UA,2008,7,48.0062
trstlgl,UA,2008,8,15.624600000000001
trstlgl,UA,2008,9,1.3042
trstlgl,UA,2008,10,14.707799999999999
trstlgl,UA,2008,NA,105.1973
trstlgl,UA,2010,0,544.2793008158533
trstlgl,UA,2010,1,268.3327378994093
trstlgl,UA,2010,2,271.81784021787485
trstlgl,UA,2010,3,226.22451034690607
trstlgl,UA,2010,4,159.05127784565227
trstlgl,UA,2010,5,229.46165793152164
trstlgl,UA,2010,6,55.28292788329354
trstlgl,UA,2010,7,15.966126578551895
trstlgl,UA,2010,8,23.132656084838043
trstlgl,UA,2010,9,10.872629946604008
trstlgl,UA,2010,10,10.78671085810592
trstlgl,UA,2010,NA,115.7916235913894
trstlgl,UA,2012,0,823.9179609681057
trstlgl,UA,2012,1,347.91455065469387
trstlgl,UA,2012,2,224.3137608195938
trstlgl,UA,2012,3,184.76647468809384
trstlgl,UA,2012,4,152.8951351703902
trstlgl,UA,2012,5,170.8500141548013
trstlgl,UA,2012,6,48.43009922121696
trstlgl,UA,2012,7,43.69199882091916
trstlgl,UA,2012,8,29.75860931549764
trstlgl,UA,2012,9,14.68429885473032
trstlgl,UA,2012,10,10.007121637267604
trstlgl,UA,2012,NA,126.7699756946899
trstlgl,UA,2014,0,0
trstlgl,UA,2014,1,0
trstlgl,UA,2014,2,0
trstlgl,UA,2014,3,0
trstlgl,UA,2014,4,0
trstlgl,UA,2014,5,0
trstlgl,UA,2014,6,0
trstlgl,UA,2014,7,0
trstlgl,UA,2014,8,0
trstlgl,UA,2014,9,0
trstlgl,UA,2014,10,0
trstlgl,UA,2014,NA,0
trstlgl,UA,2016,0,0
trstlgl,UA,2016,1,0
trstlgl,UA,2016,2,0
trstlgl,UA,2016,3,0
trstlgl,UA,2016,4,0
trstlgl,UA,2016,5,0
trstlgl,UA,2016,6,0
trstlgl,UA,2016,7,0
trstlgl,UA,2016,8,0
trstlgl,UA,2016,9,0
trstlgl,UA,2016,10,0
trstlgl,UA,2016,NA,0
trstlgl,UA,2018,0,0
trstlgl,UA,2018,1,0
trstlgl,UA,2018,2,0
trstlgl,UA,2018,3,0
trstlgl,UA,2018,4,0
trstlgl,UA,2018,5,0
trstlgl,UA,2018,6,0
trstlgl,UA,2018,7,0
trstlgl,UA,2018,8,0
trstlgl,UA,2018,9,0
trstlgl,UA,2018,10,0
trstlgl,UA,2018,NA,0
trstplc,AT,2002,0,64.0208
trstplc,AT,2002,1,34.203
trstplc,AT,2002,2,70.0003
trstplc,AT,2002,3,121.1774
trstplc,AT,2002,4,158.3293
trstplc,AT,2002,5,292.3768
trstplc,AT,2002,6,234.4994
trstplc,AT,2002,7,377.2238
trstplc,AT,2002,8,439.2424
trstplc,AT,2002,9,258.3993
trstplc,AT,2002,10,188.5149
trstplc,AT,2002,NA,19.0088
trstplc,AT,2004,0,64.0408
trstplc,AT,2004,1,45.6231
trstplc,AT,2004,2,104.2217
trstplc,AT,2004,3,138.12539999999998
trstplc,AT,2004,4,159.8893
trstplc,AT,2004,5,325.2214
trstplc,AT,2004,6,212.628
trstplc,AT,2004,7,361.6356
trstplc,AT,2004,8,441.9979
trstplc,AT,2004,9,210.1174
trstplc,AT,2004,10,155.7049
trstplc,AT,2004,NA,36.8338
trstplc,AT,2006,0,54.2733
trstplc,AT,2006,1,55.1019
trstplc,AT,2006,2,100.6749
trstplc,AT,2006,3,137.5476
trstplc,AT,2006,4,146.66219999999998
trstplc,AT,2006,5,306.9963
trstplc,AT,2006,6,270.9522
trstplc,AT,2006,7,413.0571
trstplc,AT,2006,8,471.0591
trstplc,AT,2006,9,244.43699999999998
trstplc,AT,2006,10,160.3341
trstplc,AT,2006,NA,43.9158
trstplc,AT,2008,0,0
trstplc,AT,2008,1,0
trstplc,AT,2008,2,0
trstplc,AT,2008,3,0
trstplc,AT,2008,4,0
trstplc,AT,2008,5,0
trstplc,AT,2008,6,0
trstplc,AT,2008,7,0
trstplc,AT,2008,8,0
trstplc,AT,2008,9,0
trstplc,AT,2008,10,0
trstplc,AT,2008,NA,0
trstplc,AT,2010,0,0
trstplc,AT,2010,1,0
trstplc,AT,2010,2,0
trstplc,AT,2010,3,0
trstplc,AT,2010,4,0
trstplc,AT,2010,5,0
trstplc,AT,2010,6,0
trstplc,AT,2010,7,0
trstplc,AT,2010,8,0
trstplc,AT,2010,9,0
trstplc,AT,2010,10,0
trstplc,AT,2010,NA,0
trstplc,AT,2012,0,0
trstplc,AT,2012,1,0
trstplc,AT,2012,2,0
trstplc,AT,2012,3,0
trstplc,AT,2012,4,0
trstplc,AT,2012,5,0
trstplc,AT,2012,6,0
trstplc,AT,2012,7,0
trstplc,AT,2012,8,0
trstplc,AT,2012,9,0
trstplc,AT,2012,10,0
trstplc,AT,2012,NA,0
trstplc,AT,2014,0,55.50227842680949
trstplc,AT,2014,1,17.30558225182084
trstplc,AT,2014,2,45.9476547811989
trstplc,AT,2014,3,72.78065558507241
trstplc,AT,2014,4,106.6211670431411
trstplc,AT,2014,5,269.361359555982
trstplc,AT,2014,6,176.89163780903917
trstplc,AT,2014,7,320.81812034940754
trstplc,AT,2014,8,349.06084523935687
trstplc,AT,2014,9,201.9675531054332
trstplc,AT,2014,10,163.54355726757348
trstplc,AT,2014,NA,15.199588585164888
trstplc,AT,2016,0,24.134200721979145
trstplc,AT,2016,1,21.89167335629464
trstplc,AT,2016,2,48.10285168886184
trstplc,AT,2016,3,60.268870592117295
trstplc,AT,2016,4,73.158728569746
trstplc,AT,2016,5,178.01956090331078
trstplc,AT,2016,6,205.99570655822754
trstplc,AT,2016,7,411.77704837918276
trstplc,AT,2016,8,494.3941235542296
trstplc,AT,2016,9,269.32844358682627
trstplc,AT,2016,10,216.94143688678736
trstplc,AT,2016,NA,5.987354934215546
trstplc,AT,2018,0,21.282604295944346
trstplc,AT,2018,1,22.885269849752756
trstplc,AT,2018,2,38.276303614005705
trstplc,AT,2018,3,86.73241055167415
trstplc,AT,2018,4,93.84985418558259
trstplc,AT,2018,5,200.35402613432205
trstplc,AT,2018,6,189.2606258107466
trstplc,AT,2018,7,384.5479090150195
trstplc,AT,2018,8,642.4419473261287
trstplc,AT,2018,9,429.11893558099564
trstplc,AT,2018,10,383.15151525940354
trstplc,AT,2018,NA,7.0985983764242935
trstplc,BE,2002,0,79
trstplc,BE,2002,1,47
trstplc,BE,2002,2,81
trstplc,BE,2002,3,128
trstplc,BE,2002,4,140
trstplc,BE,2002,5,331
trstplc,BE,2002,6,276
trstplc,BE,2002,7,389
trstplc,BE,2002,8,292
trstplc,BE,2002,9,77
trstplc,BE,2002,10,38
trstplc,BE,2002,NA,21
trstplc,BE,2004,0,61
trstplc,BE,2004,1,35
trstplc,BE,2004,2,66
trstplc,BE,2004,3,113
trstplc,BE,2004,4,133
trstplc,BE,2004,5,315
trstplc,BE,2004,6,255
trstplc,BE,2004,7,390
trstplc,BE,2004,8,302
trstplc,BE,2004,9,64
trstplc,BE,2004,10,39
trstplc,BE,2004,NA,5
trstplc,BE,2006,0,66
trstplc,BE,2006,1,31
trstplc,BE,2006,2,45
trstplc,BE,2006,3,90
trstplc,BE,2006,4,136
trstplc,BE,2006,5,288
trstplc,BE,2006,6,272
trstplc,BE,2006,7,426
trstplc,BE,2006,8,334
trstplc,BE,2006,9,74
trstplc,BE,2006,10,33
trstplc,BE,2006,NA,3
trstplc,BE,2008,0,50.1241
trstplc,BE,2008,1,32.9243
trstplc,BE,2008,2,63.0043
trstplc,BE,2008,3,96.1016
trstplc,BE,2008,4,113.9841
trstplc,BE,2008,5,290.219
trstplc,BE,2008,6,274.7908
trstplc,BE,2008,7,393.10200000000003
trstplc,BE,2008,8,304.8302
trstplc,BE,2008,9,91.8862
trstplc,BE,2008,10,45.0245
trstplc,BE,2008,NA,4.0268
trstplc,BE,2010,0,33
trstplc,BE,2010,1,23
trstplc,BE,2010,2,65
trstplc,BE,2010,3,87
trstplc,BE,2010,4,123
trstplc,BE,2010,5,284
trstplc,BE,2010,6,258
trstplc,BE,2010,7,427
trstplc,BE,2010,8,295
trstplc,BE,2010,9,67
trstplc,BE,2010,10,39
trstplc,BE,2010,NA,3
trstplc,BE,2012,0,41
trstplc,BE,2012,1,34
trstplc,BE,2012,2,52
trstplc,BE,2012,3,110
trstplc,BE,2012,4,117
trstplc,BE,2012,5,272
trstplc,BE,2012,6,237
trstplc,BE,2012,7,505
trstplc,BE,2012,8,351
trstplc,BE,2012,9,110
trstplc,BE,2012,10,37
trstplc,BE,2012,NA,3
trstplc,BE,2014,0,67
trstplc,BE,2014,1,34
trstplc,BE,2014,2,44
trstplc,BE,2014,3,93
trstplc,BE,2014,4,107
trstplc,BE,2014,5,262
trstplc,BE,2014,6,293
trstplc,BE,2014,7,407
trstplc,BE,2014,8,330
trstplc,BE,2014,9,86
trstplc,BE,2014,10,45
trstplc,BE,2014,NA,1
trstplc,BE,2016,0,36.0233879685402
trstplc,BE,2016,1,17.005616009235386
trstplc,BE,2016,2,43.01474773883816
trstplc,BE,2016,3,77.0589826703071
trstplc,BE,2016,4,82.98264104127885
trstplc,BE,2016,5,223.9415090680123
trstplc,BE,2016,6,265.96707451343536
trstplc,BE,2016,7,447.11140662431717
trstplc,BE,2016,8,395.04964685440063
trstplc,BE,2016,9,132.91102534532544
trstplc,BE,2016,10,43.94945091009138
trstplc,BE,2016,NA,0.984516382217407
trstplc,BE,2018,0,43.0637212395668
trstplc,BE,2018,1,28.00093466043471
trstplc,BE,2018,2,24.931965351104747
trstplc,BE,2018,3,43.95132660865785
trstplc,BE,2018,4,66.07727682590486
trstplc,BE,2018,5,222.93121159076688
trstplc,BE,2018,6,251.82022505998611
trstplc,BE,2018,7,481.6833204030991
trstplc,BE,2018,8,410.24633204937
trstplc,BE,2018,9,131.21192502975467
trstplc,BE,2018,10,62.08433341979979
trstplc,BE,2018,NA,0.997431874275208
trstplc,BG,2002,0,0
trstplc,BG,2002,1,0
trstplc,BG,2002,2,0
trstplc,BG,2002,3,0
trstplc,BG,2002,4,0
trstplc,BG,2002,5,0
trstplc,BG,2002,6,0
trstplc,BG,2002,7,0
trstplc,BG,2002,8,0
trstplc,BG,2002,9,0
trstplc,BG,2002,10,0
trstplc,BG,2002,NA,0
trstplc,BG,2004,0,0
trstplc,BG,2004,1,0
trstplc,BG,2004,2,0
trstplc,BG,2004,3,0
trstplc,BG,2004,4,0
trstplc,BG,2004,5,0
trstplc,BG,2004,6,0
trstplc,BG,2004,7,0
trstplc,BG,2004,8,0
trstplc,BG,2004,9,0
trstplc,BG,2004,10,0
trstplc,BG,2004,NA,0
trstplc,BG,2006,0,297.5871
trstplc,BG,2006,1,107.1317
trstplc,BG,2006,2,102.9073
trstplc,BG,2006,3,132.0899
trstplc,BG,2006,4,130.554
trstplc,BG,2006,5,167.0324
trstplc,BG,2006,6,95.2277
trstplc,BG,2006,7,84.4767
trstplc,BG,2006,8,69.8848
trstplc,BG,2006,9,54.1411
trstplc,BG,2006,10,89.4678
trstplc,BG,2006,NA,69.5013
trstplc,BG,2008,0,477.2054
trstplc,BG,2008,1,261.5386
trstplc,BG,2008,2,250.9684
trstplc,BG,2008,3,258.1542
trstplc,BG,2008,4,235.7026
trstplc,BG,2008,5,243.1355
trstplc,BG,2008,6,104.499
trstplc,BG,2008,7,105.5775
trstplc,BG,2008,8,94.249
trstplc,BG,2008,9,51.5528
trstplc,BG,2008,10,84.3452
trstplc,BG,2008,NA,63.0723
trstplc,BG,2010,0,414.2526495890865
trstplc,BG,2010,1,169.58393035775512
trstplc,BG,2010,2,225.55120827960351
trstplc,BG,2010,3,273.10805258208114
trstplc,BG,2010,4,268.17610972125203
trstplc,BG,2010,5,417.53728427596275
trstplc,BG,2010,6,157.19735591930603
trstplc,BG,2010,7,138.19916076737303
trstplc,BG,2010,8,114.51523297484931
trstplc,BG,2010,9,66.31222956349899
trstplc,BG,2010,10,101.04070718112908
trstplc,BG,2010,NA,88.5260787881026
trstplc,BG,2012,0,475.272848226517
trstplc,BG,2012,1,179.23127179434204
trstplc,BG,2012,2,212.31431841661248
trstplc,BG,2012,3,258.6050720385282
trstplc,BG,2012,4,254.32354121548408
trstplc,BG,2012,5,300.53622861354035
